customer_code,paid_date,channel,subchannel,sku_code
C13850982906,2024-06-17,Retail,Store,P232454137738
C13850982906,2024-07-17,EC,Douyin,P284574635225
C184649521514,2024-12-30,EC,JD,P553311336339
C46997205406,2024-11-04,Retail,Store,P809781556914
C622292291906,2024-04-11,Retail,Store,P1492603810184
C532760681872,2024-11-15,EC,Douyin,P485694474516
C532760681872,2024-11-15,Retail,Store,P6086368611483
C532760681872,2024-06-07,EC,JD,P9404150923
C532760681872,2024-06-20,Retail,Store,P110353835442
C532760681872,2025-01-07,Retail,Store,P909070091737
C02895286119,2024-08-02,Retail,Store,P986356027764
C02895286119,2025-02-02,Retail,Store,P981812311841
C02895286119,2024-03-02,Retail,Store,P298026332297
C10216695762,2024-03-14,Retail,Store,P051122517579
C10216695762,2024-05-31,EC,.CN,P812483557371
C10216695762,2024-04-28,EC,JD,P2476093213096
C10216695762,2025-01-18,EC,.CN,P573565921552
C855796571675,2024-12-02,Retail,Store,P871831029688
C855796571675,2024-04-07,EC,MPS,P110947514984
C855796571675,2024-10-24,EC,Tmall,P6381241713637
C362199991047,2024-10-07,EC,Douyin,P8936350310704
C358507371521,2024-08-29,Retail,Store,P919620779624
C64804891154,2024-08-05,EC,JD,P349835265426
C64804891154,2024-08-07,EC,.CN,P26774736265
C64804891154,2024-10-09,EC,JD,P831844129174
C147167811747,2024-09-08,EC,MPS,P098709161816
C147167811747,2024-02-25,Retail,Store,P03714264289
C147167811747,2024-11-02,Retail,Store,P556266391527
C30569485151,2024-11-11,Retail,Store,P233567108218
C30569485151,2024-09-10,EC,Tmall,P650490546461
C29234624549,2024-12-05,Retail,Store,P7344475010737
C541805471263,2024-10-20,Retail,Store,P832547013155
C481215971493,2025-01-03,EC,.CN,P927428343870
C92411505949,2024-05-06,EC,Tmall,P871212309988
C92411505949,2024-09-19,EC,Tmall,P773126885727
C92411505949,2024-08-26,EC,Tmall,P61298462419
C92411505949,2025-01-31,Retail,Store,P9852152912188
C78483790360,2024-11-24,Retail,Store,P357853542637
C78483790360,2024-08-23,EC,JD,P645362565713
C78483790360,2024-02-03,Retail,Store,P58175885780
C78483790360,2024-06-23,EC,Tmall,P902031059837
C78483790360,2025-01-15,EC,MPS,P248613778962
C78483790360,2024-01-30,Retail,Store,P9727500212301
C78483790360,2024-09-28,Retail,Store,P352937402396
C78483790360,2024-08-21,EC,MPS,P99472325654
C78483790360,2025-01-01,Retail,Store,P711234761301
C78483790360,2024-08-17,EC,Tmall,P596380961616
C78483790360,2024-03-10,Retail,Store,P290380993093
C78483790360,2024-12-28,EC,.CN,P824869548180
C78483790360,2024-10-16,Retail,Store,P276517682936
C78483790360,2024-04-21,EC,Tmall,P375577028414
C78483790360,2024-12-22,Retail,Store,P2196903214144
C78483790360,2024-09-03,Retail,Store,P9602401311287
C78483790360,2024-05-19,EC,Douyin,P9998195518
C78483790360,2024-06-27,Retail,Store,P321370381256
C78483790360,2024-07-28,EC,MPS,P9340135411468
C78483790360,2024-04-04,Retail,Store,P8528942711902
C78483790360,2024-09-20,EC,Tmall,P682592177216
C78483790360,2024-08-07,EC,.CN,P995956594471
C78483790360,2024-06-27,Retail,Store,P053288431949
C78483790360,2024-07-08,Retail,Store,P691307225495
C78483790360,2024-06-21,Retail,Store,P67413665744
C78483790360,2024-12-17,Retail,Store,P758394225335
C78483790360,2024-08-22,EC,Tmall,P67936441108
C78483790360,2024-11-01,Retail,Store,P75822513362
C78483790360,2024-09-28,Retail,Store,P824537237645
C78483790360,2024-04-20,Retail,Store,P644612311597
C29813273422,2024-07-17,Retail,Store,P316807917587
C29813273422,2024-10-01,Retail,Store,P0044157410006
C29813273422,2024-09-19,EC,.CN,P779804745005
C29813273422,2024-02-16,Retail,Store,P7813835812528
C29813273422,2024-08-13,EC,MPS,P262640957892
C29813273422,2024-04-12,Retail,Store,P134058583068
C29813273422,2024-12-23,Retail,Store,P5125171213531
C29813273422,2025-02-02,Retail,Store,P660688742696
C29813273422,2024-06-08,EC,.CN,P37376453914
C29813273422,2024-09-28,Retail,Store,P3603912911073
C29813273422,2024-05-30,Retail,Store,P907760722398
C29813273422,2024-05-31,EC,Douyin,P91375531870
C29813273422,2024-11-26,Retail,Store,P738926788040
C29813273422,2024-02-03,EC,JD,P3907205512496
C29813273422,2024-05-09,Retail,Store,P94452890341
C29813273422,2024-09-05,EC,JD,P246643165619
C29813273422,2024-07-16,EC,Douyin,P276382193137
C29813273422,2024-04-09,EC,Douyin,P794416671320
C29813273422,2024-07-14,Retail,Store,P622214922580
C29813273422,2024-11-26,Retail,Store,P961301143671
C29813273422,2024-06-09,Retail,Store,P43817388302
C29813273422,2024-02-19,Retail,Store,P4335906210316
C29813273422,2024-12-31,Retail,Store,P08022783631
C29813273422,2024-06-15,Retail,Store,P3065816212448
C29813273422,2024-05-14,EC,MPS,P749996866422
C29813273422,2025-01-12,Retail,Store,P297042545534
C29813273422,2024-09-27,EC,JD,P107813797779
C29813273422,2024-10-22,Retail,Store,P261439601555
C29813273422,2025-01-01,Retail,Store,P657023436373
C29813273422,2024-03-17,EC,Tmall,P2324266612746
C29813273422,2024-12-05,Retail,Store,P803099005217
C29813273422,2024-03-27,Retail,Store,P621311807020
C29813273422,2024-02-05,EC,MPS,P361913375678
C29813273422,2024-05-08,Retail,Store,P843696632650
C224565961284,2025-01-03,Retail,Store,P935082712963
C554738541264,2024-04-28,Retail,Store,P934241792510
C554738541264,2025-01-15,EC,Tmall,P802457771428
C554738541264,2024-10-19,Retail,Store,P5198212413265
C554738541264,2024-01-29,EC,Tmall,P977513834236
C554738541264,2024-05-23,EC,Douyin,P887280387287
C554738541264,2024-10-27,EC,.CN,P8002849614121
C16044856483,2024-03-03,Retail,Store,P0942157611021
C16044856483,2024-03-22,EC,MPS,P788943218185
C363420861256,2024-04-25,EC,Douyin,P364156261734
C78072879736,2024-02-18,EC,Douyin,P829253226460
C78072879736,2024-06-24,Retail,Store,P429260077589
C78072879736,2024-10-18,EC,MPS,P9195610711738
C78072879736,2024-03-13,Retail,Store,P093842795030
C81119753328,2024-03-29,Retail,Store,P669142875512
C493687061103,2024-04-08,EC,MPS,P685555574235
C493687061103,2024-10-19,Retail,Store,P9118686613807
C493687061103,2024-08-15,EC,MPS,P403903905615
C493687061103,2025-01-31,EC,.CN,P7906034913344
C618958031734,2024-08-10,EC,MPS,P6574760010141
C618958031734,2025-01-26,Retail,Store,P200882777585
C618958031734,2024-10-05,Retail,Store,P787198818867
C618958031734,2024-12-12,EC,Douyin,P6171532912371
C618958031734,2024-05-19,EC,JD,P694285379802
C618958031734,2024-08-21,EC,Douyin,P766106331848
C618958031734,2024-03-21,EC,MPS,P946176736192
C97090946935,2024-03-26,Retail,Store,P14586194841
C12933782195,2025-01-08,EC,JD,P777593689036
C054980341071,2024-04-30,EC,MPS,P627911047483
C054980341071,2024-05-06,EC,JD,P3750675813543
C054980341071,2024-08-28,EC,Tmall,P3802984112302
C571191221054,2024-03-20,EC,Douyin,P59707633758
C571191221054,2025-01-18,EC,JD,P212426216201
C571191221054,2024-11-17,Retail,Store,P60623698895
C571191221054,2024-07-21,Retail,Store,P391995541773
C571191221054,2024-09-30,Retail,Store,P106820846132
C571191221054,2024-07-23,EC,MPS,P996267449743
C571191221054,2024-11-08,Retail,Store,P191871106836
C571191221054,2024-08-08,Retail,Store,P737960146147
C571191221054,2024-05-18,EC,MPS,P196446533865
C571191221054,2024-07-02,EC,Douyin,P905769768880
C571191221054,2024-07-28,Retail,Store,P840882407351
C02006526188,2024-05-06,EC,MPS,P6752297913542
C61346948200,2024-06-30,EC,Tmall,P872245137034
C26813819349,2025-01-08,EC,JD,P7194199813238
C92815771675,2024-11-12,Retail,Store,P456117208153
C92815771675,2024-02-18,Retail,Store,P6552005591
C92815771675,2024-10-14,EC,MPS,P192007141757
C92815771675,2024-12-13,EC,JD,P245076569525
C92815771675,2024-11-29,Retail,Store,P169447227891
C92815771675,2024-06-06,Retail,Store,P787944259863
C92815771675,2024-10-01,Retail,Store,P93251785658
C92815771675,2024-04-26,Retail,Store,P905866588288
C92815771675,2024-04-03,Retail,Store,P512825528968
C92815771675,2024-11-04,EC,.CN,P752950477344
C92815771675,2024-09-11,Retail,Store,P148649292018
C92815771675,2024-08-14,EC,JD,P9598592213250
C92815771675,2024-02-02,Retail,Store,P926473482718
C92815771675,2024-10-29,EC,Tmall,P224772268214
C92815771675,2024-09-11,Retail,Store,P37124050655
C92815771675,2024-07-22,Retail,Store,P191339575622
C92815771675,2024-08-13,Retail,Store,P484109887302
C92815771675,2024-07-08,Retail,Store,P15754861623
C92815771675,2024-12-04,Retail,Store,P337523477270
C92815771675,2024-06-22,Retail,Store,P808287135973
C92815771675,2024-07-25,EC,JD,P968694411736
C92815771675,2024-04-30,EC,.CN,P171192954137
C92815771675,2024-07-24,Retail,Store,P767365012961
C92815771675,2025-01-25,Retail,Store,P3052971211457
C92815771675,2024-10-17,Retail,Store,P2536684913181
C92815771675,2024-07-04,EC,Tmall,P2077919013395
C92815771675,2024-12-15,EC,MPS,P086953818291
C92815771675,2024-04-06,Retail,Store,P761837082085
C92815771675,2024-10-19,Retail,Store,P23544570774
C92815771675,2024-08-05,Retail,Store,P1485382410023
C92815771675,2024-11-07,Retail,Store,P737960943076
C92815771675,2024-12-26,EC,.CN,P73041367484
C92815771675,2024-05-27,Retail,Store,P0709369612546
C92815771675,2024-11-23,EC,.CN,P590276951059
C92815771675,2024-04-22,EC,.CN,P852354622329
C92815771675,2024-12-16,Retail,Store,P5118235511869
C92815771675,2024-03-12,Retail,Store,P5120566411968
C92815771675,2024-10-08,Retail,Store,P141423286704
C92815771675,2024-04-22,Retail,Store,P205343353421
C76014434256,2024-11-04,EC,Douyin,P8391504612780
C76014434256,2024-03-28,EC,.CN,P8069880013885
C76014434256,2025-01-27,EC,Douyin,P194748138234
C76014434256,2024-02-16,EC,.CN,P980644889713
C76014434256,2024-10-27,EC,.CN,P709816081619
C76014434256,2024-08-02,Retail,Store,P524302768119
C76014434256,2024-02-28,Retail,Store,P071694066881
C99880792619,2024-02-29,EC,Tmall,P026877078536
C99880792619,2024-04-30,Retail,Store,P591511977305
C99880792619,2025-02-02,Retail,Store,P203591813368
C99880792619,2024-11-16,Retail,Store,P774504665903
C99880792619,2024-09-27,Retail,Store,P5917842311041
C99880792619,2024-03-01,EC,Tmall,P305062492101
C99880792619,2024-12-08,Retail,Store,P052848708206
C99880792619,2024-03-04,EC,.CN,P0768419611508
C99880792619,2024-03-13,EC,Tmall,P4948785112389
C99880792619,2024-02-11,EC,.CN,P432211813685
C99880792619,2024-06-23,EC,Tmall,P237873041945
C99880792619,2024-05-12,EC,.CN,P356952254690
C99880792619,2024-07-02,EC,Tmall,P944101983565
C99880792619,2024-08-19,EC,JD,P7816866611157
C99880792619,2024-03-31,EC,MPS,P726215574367
C99880792619,2024-08-21,Retail,Store,P905998444112
C99880792619,2024-02-17,Retail,Store,P88410981330
C99880792619,2024-03-19,EC,JD,P114034664858
C99880792619,2024-09-25,EC,Douyin,P783415668005
C99880792619,2024-09-23,EC,Douyin,P864535624697
C46454034733,2024-10-13,Retail,Store,P225467393776
C757905391510,2024-11-22,Retail,Store,P774455815989
C859003791922,2024-08-27,Retail,Store,P9439853713024
C859003791922,2024-04-18,EC,Douyin,P5356304112192
C859003791922,2025-01-31,Retail,Store,P875534829586
C859003791922,2024-05-02,EC,.CN,P758273945936
C66303870540,2024-12-31,Retail,Store,P728672387666
C66303870540,2024-07-10,Retail,Store,P0912544111979
C66303870540,2024-11-28,Retail,Store,P275164218419
C66303870540,2024-08-04,EC,MPS,P568205139712
C21143405444,2024-07-06,Retail,Store,P995557752669
C21143405444,2024-05-21,Retail,Store,P69426890703
C21143405444,2024-10-24,Retail,Store,P4507277912125
C161570921546,2024-04-22,EC,MPS,P765289759110
C161570921546,2024-03-31,Retail,Store,P611037755711
C161570921546,2024-04-19,Retail,Store,P549420884021
C161570921546,2024-09-07,Retail,Store,P860208989710
C690868991963,2024-04-07,Retail,Store,P125783251339
C690868991963,2024-10-11,Retail,Store,P6319530210598
C667127511321,2024-06-10,EC,Tmall,P914384936876
C121335311839,2024-10-22,Retail,Store,P37376453914
C3710654585,2024-09-11,EC,MPS,P448107843871
C324628001728,2025-01-19,EC,Tmall,P938449945358
C324628001728,2024-12-10,Retail,Store,P5762240012567
C324628001728,2024-11-11,Retail,Store,P806415333646
C324628001728,2024-11-17,EC,.CN,P5269076611768
C324628001728,2024-02-03,EC,MPS,P409362448604
C324628001728,2024-10-13,Retail,Store,P36302955880
C324628001728,2024-09-25,Retail,Store,P253668815985
C324628001728,2024-06-09,EC,JD,P352102523157
C102020611414,2024-02-13,EC,Tmall,P03326935241
C875938031146,2024-06-24,EC,MPS,P26534987243
C875938031146,2025-01-18,Retail,Store,P612980239926
C12240785942,2024-10-11,EC,JD,P753460331119
C12240785942,2024-04-02,Retail,Store,P886724512486
C12240785942,2025-01-04,EC,.CN,P58546543296
C12240785942,2025-01-19,EC,JD,P808190578628
C12240785942,2024-04-19,EC,MPS,P61371869417
C12240785942,2024-05-25,EC,.CN,P350779876389
C12240785942,2024-05-02,Retail,Store,P911454219256
C85250384346,2024-02-05,Retail,Store,P486407722709
C85250384346,2025-01-03,Retail,Store,P0468713013147
C020304201002,2025-01-10,EC,Tmall,P939048703172
C670021941849,2024-02-18,EC,JD,P798906765542
C670021941849,2024-06-14,Retail,Store,P31597353955
C670021941849,2024-09-06,Retail,Store,P44683496491
C215784471844,2024-09-21,Retail,Store,P418166286898
C215784471844,2024-04-15,EC,Tmall,P2079633813966
C215784471844,2024-11-05,EC,MPS,P706280431170
C215784471844,2024-02-10,EC,Douyin,P24132984453
C13206248802,2024-08-19,Retail,Store,P013987931952
C13206248802,2024-10-10,EC,Douyin,P641030494413
C13206248802,2024-07-06,Retail,Store,P58175885780
C941064971910,2024-10-13,Retail,Store,P061906786361
C941064971910,2024-10-30,Retail,Store,P162796201752
C756652151594,2024-06-09,EC,MPS,P166410404459
C414796721842,2024-07-09,EC,Tmall,P185408288019
C5122432262,2024-02-27,EC,Tmall,P41363921727
C5122432262,2024-03-30,Retail,Store,P3624626811639
C424051051470,2024-02-16,Retail,Store,P770201608506
C424051051470,2024-11-03,EC,.CN,P864997313996
C424051051470,2024-10-28,EC,Tmall,P942798753443
C424051051470,2024-08-27,Retail,Store,P01484100589
C424051051470,2024-01-29,Retail,Store,P748781055255
C424051051470,2024-09-08,EC,MPS,P005517644261
C424051051470,2024-08-21,EC,Douyin,P73981644563
C424051051470,2024-04-29,EC,Tmall,P925149175326
C424051051470,2024-04-16,Retail,Store,P87554533267
C424051051470,2024-08-12,EC,MPS,P273347433111
C424051051470,2024-09-15,Retail,Store,P264022936407
C424051051470,2024-05-21,Retail,Store,P6080003312459
C424051051470,2024-06-16,EC,.CN,P606255271921
C920600011937,2024-07-04,EC,JD,P047989094848
C06796258913,2024-07-15,EC,JD,P700300021344
C06796258913,2024-12-25,EC,MPS,P226061565368
C560127481289,2025-02-01,Retail,Store,P2814565711132
C575977781216,2024-03-31,Retail,Store,P457101535978
C99730496222,2024-12-30,EC,JD,P7606290312240
C184029601382,2024-03-26,Retail,Store,P750943965149
C45096205356,2024-07-14,EC,Tmall,P9546844412956
C3437123560,2025-01-28,Retail,Store,P211571383340
C76518236510,2025-01-14,EC,JD,P337363963764
C48542009914,2024-12-04,Retail,Store,P257938588094
C48542009914,2024-10-25,EC,MPS,P176655881456
C48542009914,2025-01-18,Retail,Store,P5836430310087
C48542009914,2024-11-16,EC,.CN,P085515982105
C48542009914,2024-11-21,Retail,Store,P9420357511072
C48542009914,2024-07-17,EC,Tmall,P0731603810470
C48542009914,2024-02-27,Retail,Store,P981812311841
C836745731266,2024-05-07,EC,JD,P341079148589
C836745731266,2024-05-20,Retail,Store,P8814799912296
C836745731266,2024-05-02,Retail,Store,P1906713810136
C540155371201,2024-05-24,EC,JD,P808287135973
C540155371201,2024-12-29,Retail,Store,P800083819057
C465968571,2024-09-27,EC,MPS,P5806799611767
C465968571,2024-07-14,EC,Douyin,P9392600012415
C465968571,2024-06-14,Retail,Store,P664525126534
C465968571,2024-09-20,Retail,Store,P97846110310
C465968571,2024-03-07,EC,Tmall,P9405235211888
C465968571,2024-11-04,EC,.CN,P799313256308
C465968571,2024-07-24,Retail,Store,P744125149000
C465968571,2025-01-20,EC,MPS,P172303739787
C465968571,2024-02-19,Retail,Store,P637770729833
C465968571,2024-02-12,Retail,Store,P476390087640
C465968571,2024-09-14,Retail,Store,P654881545144
C465968571,2024-06-04,Retail,Store,P015217699980
C465968571,2024-06-18,EC,Tmall,P620380334381
C465968571,2024-04-27,EC,JD,P265237052558
C465968571,2024-02-29,Retail,Store,P0540054412873
C465968571,2025-01-27,Retail,Store,P812773651956
C465968571,2024-12-13,EC,Tmall,P4830023414182
C465968571,2025-01-19,Retail,Store,P219386722647
C465968571,2025-01-10,EC,Tmall,P202710535912
C16272325281,2024-03-18,Retail,Store,P555089438323
C3783071083,2024-03-26,EC,.CN,P285603359598
C5249891439,2024-12-15,EC,Douyin,P002865716
C726942961723,2024-10-08,Retail,Store,P174841292704
C170583041451,2024-12-30,Retail,Store,P873777308142
C111960861149,2024-03-30,Retail,Store,P022580013147
C111960861149,2025-01-07,Retail,Store,P658711042780
C111960861149,2024-05-24,Retail,Store,P224866551570
C111960861149,2024-07-05,Retail,Store,P1589645310858
C111960861149,2024-10-06,EC,Tmall,P218842488987
C111960861149,2024-09-17,Retail,Store,P464436379141
C111960861149,2024-10-16,EC,JD,P155769718307
C111960861149,2024-11-25,EC,JD,P30771338659
C111960861149,2025-01-18,EC,MPS,P976267001078
C111960861149,2024-11-08,Retail,Store,P4689482910264
C111960861149,2024-02-06,EC,JD,P5472765413575
C09554520858,2024-03-15,EC,.CN,P257938588094
C969493151271,2024-02-15,EC,.CN,P5179817013136
C969493151271,2024-12-28,EC,MPS,P0618493113222
C969493151271,2024-08-04,Retail,Store,P874753258766
C969493151271,2024-09-22,Retail,Store,P014552912833
C969493151271,2024-10-01,EC,.CN,P10028476228
C969493151271,2024-07-27,Retail,Store,P559449937701
C969493151271,2024-11-27,Retail,Store,P0648077710451
C09286503897,2024-10-31,EC,JD,P831616101544
C09286503897,2024-07-25,EC,JD,P45089593141
C09286503897,2024-11-13,Retail,Store,P304035423190
C09286503897,2024-12-25,EC,MPS,P6838119311319
C09286503897,2024-10-31,EC,Tmall,P5579903312727
C09286503897,2024-05-08,EC,.CN,P057233366470
C09286503897,2024-03-08,Retail,Store,P614682346383
C065589901265,2024-09-27,EC,Tmall,P871234384760
C05450683697,2024-10-06,Retail,Store,P7838437114130
C05450683697,2024-11-04,EC,Tmall,P745970161024
C42063613911,2024-08-16,EC,Tmall,P8731326212805
C17261601869,2024-10-02,Retail,Store,P481842005515
C455796801381,2024-03-12,EC,JD,P677559602220
C26299880629,2024-08-10,Retail,Store,P990352592201
C51738694961,2024-09-24,EC,Tmall,P7153675511565
C51738694961,2025-02-01,Retail,Store,P138412015540
C51738694961,2024-03-23,EC,MPS,P0005645014176
C215508971044,2024-09-23,EC,Douyin,P5155127712014
C215508971044,2024-06-17,EC,Tmall,P397549678500
C215508971044,2025-02-01,EC,Tmall,P441587686933
C215508971044,2024-06-28,Retail,Store,P2183441113565
C215508971044,2024-03-18,EC,MPS,P881814237122
C215508971044,2024-04-06,EC,.CN,P5996257411267
C80487322857,2024-04-14,EC,.CN,P950285534901
C80487322857,2024-08-25,EC,JD,P057860181025
C80487322857,2024-06-13,EC,Douyin,P196493341593
C80487322857,2025-01-20,EC,.CN,P989817801883
C80487322857,2024-12-14,EC,Tmall,P869433341168
C80487322857,2024-09-15,Retail,Store,P24792373472
C80487322857,2025-01-02,Retail,Store,P275927047821
C708057561931,2025-01-22,EC,JD,P137855001289
C708057561931,2025-01-24,Retail,Store,P3010209910913
C708057561931,2024-08-04,Retail,Store,P1929754910862
C080968631212,2024-07-11,Retail,Store,P6874755613312
C080968631212,2024-07-23,Retail,Store,P102589299352
C43016988567,2024-02-21,Retail,Store,P3599841513640
C285218941515,2024-06-04,Retail,Store,P0401401212057
C285218941515,2024-06-02,Retail,Store,P879998405657
C285218941515,2024-02-29,Retail,Store,P462020343194
C285218941515,2024-10-03,EC,Tmall,P673210088844
C452572051821,2024-08-04,EC,Douyin,P99233361651
C452572051821,2024-03-10,Retail,Store,P511751077127
